Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Worku Bikila,M,28.0,175.0,59.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",
"Maxwell ""Max"" Binnington",M,27.0,183.0,78.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,110 metres Hurdles,
"Maxwell ""Max"" Binnington",M,27.0,183.0,78.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Dane Alex Bird-Smith,M,24.0,187.0,72.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,Bronze
Damien Birkinhead,M,23.0,190.0,140.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Shot Put,
Collis Birmingham,M,23.0,189.0,71.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,"5,000 metres",
Collis Birmingham,M,27.0,189.0,71.0,Australia,AUS,2012 Summer,2012,London,Athletics,"5,000 metres",
Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 metres,
Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,200 metres,Bronze
Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 100 metres Relay,
George Bernard Blake,M,27.0,167.0,62.0,Australia,AUS,1906 Summer,1906,Athina,Athletics,"1,500 metres",
George Bernard Blake,M,27.0,167.0,62.0,Australia,AUS,1906 Summer,1906,Athina,Athletics,5 mile,
George Bernard Blake,M,27.0,167.0,62.0,Australia,AUS,1906 Summer,1906,Athina,Athletics,Marathon,
"Anthony Arthur C. ""Tony"" Blue",M,24.0,180.0,66.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,800 metres,
"Anthony Arthur C. ""Tony"" Blue",M,28.0,180.0,66.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,800 metres,
"Jennifer ""Jenny"" Blundell",F,22.0,163.0,49.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Gabrielle Therese Blythe,F,23.0,173.0,58.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,10 kilometres Walk,
Graham Boase,M,22.0,179.0,75.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Triple Jump,
Lauren Boden-Wells,F,23.0,178.0,66.0,Australia,AUS,2012 Summer,2012,London,Athletics,400 metres Hurdles,
Lauren Boden-Wells,F,28.0,178.0,66.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres Hurdles,
Nicole Jane Boegman-Staines (-Stewart),F,21.0,174.0,66.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,Long Jump,
Nicole Jane Boegman-Staines (-Stewart),F,25.0,174.0,66.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Long Jump,
Nicole Jane Boegman-Staines (-Stewart),F,29.0,174.0,66.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Long Jump,
Georgia Bohl,F,19.0,167.0,54.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Breaststroke,
Georgia Bohl,F,19.0,167.0,54.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Breaststroke,
Peter Bol,M,22.0,177.0,63.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,800 metres,
Sharon Booth,F,16.0,166.0,56.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,
Sharon Booth,F,16.0,166.0,56.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,
Sharon Booth,F,16.0,166.0,56.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Medley Relay,
Dianne Marie Bowering-Burge,F,21.0,157.0,50.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 metres,
Dianne Marie Bowering-Burge,F,21.0,157.0,50.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 100 metres Relay,
Dianne Marie Bowering-Burge,F,25.0,157.0,50.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,100 metres,
Dianne Marie Bowering-Burge,F,25.0,157.0,50.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,200 metres,
Dianne Marie Bowering-Burge,F,25.0,157.0,50.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,4 x 100 metres Relay,
Peter Boyce,M,22.0,189.0,83.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,High Jump,
Alana Boyd,F,24.0,171.0,59.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Pole Vault,
Alana Boyd,F,28.0,171.0,59.0,Australia,AUS,2012 Summer,2012,London,Athletics,Pole Vault,
Alana Boyd,F,32.0,171.0,59.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Pole Vault,
"Raymond ""Ray"" Boyd",M,21.0,181.0,70.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Pole Vault,
"Raymond ""Ray"" Boyd",M,25.0,181.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Pole Vault,
Raelene Ann Boyle,F,17.0,168.0,57.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,100 metres,
Raelene Ann Boyle,F,17.0,168.0,57.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,200 metres,Silver
Raelene Ann Boyle,F,17.0,168.0,57.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,4 x 100 metres Relay,
Raelene Ann Boyle,F,21.0,168.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,100 metres,Silver
Raelene Ann Boyle,F,21.0,168.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,200 metres,Silver
Raelene Ann Boyle,F,21.0,168.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 100 metres Relay,
Raelene Ann Boyle,F,21.0,168.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 400 metres Relay,
Raelene Ann Boyle,F,25.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 metres,
Raelene Ann Boyle,F,25.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,200 metres,
Raelene Ann Boyle,F,25.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 100 metres Relay,
Melissa Breen,F,21.0,174.0,65.0,Australia,AUS,2012 Summer,2012,London,Athletics,100 metres,
Melissa Breen,F,25.0,174.0,65.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,100 metres,
Graeme Thomas Brewer,M,21.0,192.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Freestyle,
Graeme Thomas Brewer,M,21.0,192.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Freestyle,Bronze
Graeme Thomas Brewer,M,21.0,192.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Freestyle,
Graeme Thomas Brewer,M,21.0,192.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 200 metres Freestyle Relay,
Graeme Thomas Brewer,M,25.0,192.0,96.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 200 metres Freestyle Relay,
"Stephen ""Steve"" Brimacombe",M,25.0,180.0,75.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,200 metres,
"Stephen ""Steve"" Brimacombe",M,25.0,180.0,75.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
Grant Tyson Brits,M,20.0,188.0,80.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Bronze
Leith Brodie,M,22.0,187.0,84.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Leith Brodie,M,22.0,187.0,84.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Bronze
Leith Brodie,M,22.0,187.0,84.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
Neil Brooks,M,17.0,198.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Freestyle,
Neil Brooks,M,17.0,198.0,96.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,Gold
Neil Brooks,M,22.0,198.0,96.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,Silver
Neil Brooks,M,22.0,198.0,96.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,Bronze
"Gregory John ""Greg"" Brough",M,17.0,187.0,79.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,400 metres Freestyle,
"Gregory John ""Greg"" Brough",M,17.0,187.0,79.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,"1,500 metres Freestyle",Bronze
Ian Robert Brown,M,23.0,186.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,400 metres Freestyle,
Ian Robert Brown,M,23.0,186.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 200 metres Freestyle Relay,
Ian Robert Brown,M,26.0,186.0,74.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Freestyle,
Ian Robert Brown,M,26.0,186.0,74.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,400 metres Freestyle,
Ian Robert Brown,M,26.0,186.0,74.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
Rebecca Kate Brown,F,23.0,177.0,62.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Breaststroke,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Freestyle,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Freestyle,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,400 metres Freestyle,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,800 metres Freestyle,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Freestyle Relay,
"Rosemary Edith Brown (-Alexander, -Fydler)",F,19.0,173.0,62.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,4 x 100 metres Medley Relay,
Sandra Elizabeth Brown (-Webb),F,22.0,180.0,70.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,400 metres,
Vanessa Carol Browne (-Ward),F,21.0,170.0,53.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,High Jump,
Vanessa Carol Browne (-Ward),F,25.0,170.0,53.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,High Jump,
Robert Bruce,M,19.0,192.0,80.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Individual Medley,
Robert Bruce,M,19.0,192.0,80.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,400 metres Individual Medley,
Glenn Robert Buchanan,M,21.0,180.0,77.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Butterfly,Bronze
Glenn Robert Buchanan,M,21.0,180.0,77.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,Bronze
Zoe Buckman,F,23.0,168.0,50.0,Australia,AUS,2012 Summer,2012,London,Athletics,"1,500 metres",
Zoe Buckman,F,27.0,168.0,50.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Peter Scott Burge,M,26.0,187.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Long Jump,
Sheridan Christina Burge-Lopez,F,18.0,173.0,66.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Freestyle,
Sheridan Christina Burge-Lopez,F,18.0,173.0,66.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,400 metres Freestyle,
Paul Geoffrey Burgess,M,21.0,183.0,84.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Pole Vault,
Paul Geoffrey Burgess,M,24.0,183.0,84.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Pole Vault,
Paul Geoffrey Burgess,M,28.0,183.0,84.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Pole Vault,
Gelete Burka Bati,F,22.0,160.0,43.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"1,500 metres",
Gelete Burka Bati,F,26.0,160.0,43.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"5,000 metres",
Gelete Burka Bati,F,30.0,160.0,43.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",
Verna Jaye Burnard,F,19.0,169.0,55.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres,
Verna Jaye Burnard,F,19.0,169.0,55.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Margaret Ann Burvill (-Edwards),F,23.0,166.0,54.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 metres,
Margaret Ann Burvill (-Edwards),F,23.0,166.0,54.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,200 metres,
Margaret Ann Burvill (-Edwards),F,23.0,166.0,54.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 100 metres Relay,
Paul Byrne,M,20.0,180.0,68.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,800 metres,
Karl Byrom,M,17.0,180.0,74.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Backstroke,
Karl Byrom,M,17.0,180.0,74.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Backstroke,
Karl Byrom,M,17.0,180.0,74.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Individual Medley,
Karl Byrom,M,17.0,180.0,74.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,400 metres Individual Medley,
Karl Byrom,M,17.0,180.0,74.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Medley Relay,
"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16.0,165.0,58.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,
"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16.0,165.0,58.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Backstroke,
"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16.0,165.0,58.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Backstroke,
"Deborah Margaret ""Debra"" Cain (-Kenner)",F,16.0,165.0,58.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,
Maureen Caird (-Jones),F,17.0,165.0,52.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,80 metres Hurdles,Gold
Maureen Caird (-Jones),F,20.0,165.0,52.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,100 metres Hurdles,
Maureen Caird (-Jones),F,20.0,165.0,52.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 100 metres Relay,
Ashley John Callus,M,21.0,188.0,85.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,Gold
Ashley John Callus,M,25.0,188.0,85.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,50 metres Freestyle,
Ashley John Callus,M,25.0,188.0,85.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Freestyle,
Ashley John Callus,M,25.0,188.0,85.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,
Ashley John Callus,M,29.0,188.0,85.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,50 metres Freestyle,
Ashley John Callus,M,29.0,188.0,85.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Dyana Jane Calub,F,24.0,175.0,69.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Backstroke,
Dyana Jane Calub,F,24.0,175.0,69.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Backstroke,
Dyana Jane Calub,F,24.0,175.0,69.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
"Bradley Dale ""Brad"" Camp",M,23.0,167.0,57.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,Marathon,
Bronte Campbell,F,18.0,179.0,58.0,Australia,AUS,2012 Summer,2012,London,Swimming,50 metres Freestyle,
Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,50 metres Freestyle,
Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Freestyle,
Bronte Campbell,F,22.0,179.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Freestyle Relay,Gold
Cate Natalie Campbell,F,16.0,186.0,67.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,50 metres Freestyle,Bronze
Cate Natalie Campbell,F,16.0,186.0,67.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Freestyle,
Cate Natalie Campbell,F,16.0,186.0,67.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
Cate Natalie Campbell,F,20.0,186.0,67.0,Australia,AUS,2012 Summer,2012,London,Swimming,50 metres Freestyle,
Cate Natalie Campbell,F,20.0,186.0,67.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,Gold
Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,50 metres Freestyle,
Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Freestyle,
Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Freestyle Relay,Gold
Cate Natalie Campbell,F,24.0,186.0,67.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Silver
Ian Bernard Campbell,M,23.0,183.0,74.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Triple Jump,
"Judith ""Judy"" Canty (-Peckham)",F,25.0,177.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres,
"Judith ""Judy"" Canty (-Peckham)",F,25.0,177.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Dean Capobianco,M,22.0,180.0,76.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,200 metres,
Dean Capobianco,M,26.0,180.0,76.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,200 metres,
Sean William Carlin,M,24.0,198.0,110.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Hammer Throw,
Sean William Carlin,M,28.0,198.0,110.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Hammer Throw,
"Edwin William Carr, Sr.",M,24.0,169.0,67.0,Australia,AUS,1924 Summer,1924,Paris,Athletics,100 metres,
"Edwin William Carr, Sr.",M,24.0,169.0,67.0,Australia,AUS,1924 Summer,1924,Paris,Athletics,200 metres,
Julian Paul Carroll,M,17.0,188.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Medley Relay,Silver
Lara Carroll (-Mist),F,17.0,167.0,55.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Individual Medley,
Lara Carroll (-Mist),F,17.0,167.0,55.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Individual Medley,
"Nicole ""Nickey"" Carroll",F,28.0,178.0,50.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Marathon,
Milkessa Chalchisa,M,31.0,162.0,79.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,Javelin Throw,
Kyle Chalmers,M,18.0,193.0,90.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Freestyle,Gold
Kyle Chalmers,M,18.0,193.0,90.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Freestyle Relay,Bronze
Kyle Chalmers,M,18.0,193.0,90.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Bronze
Abreham Cherkos Feleke,M,18.0,158.0,52.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"5,000 metres",
"David John ""Dave"" Chettle",M,24.0,170.0,60.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Marathon,
Viktor Valentinovich Chistiakov,M,25.0,202.0,93.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Pole Vault,
John David Chittick,M,19.0,188.0,80.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,110 metres Hurdles,
John David Chittick,M,22.0,188.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,110 metres Hurdles,
Darren Edward Clark,M,18.0,179.0,76.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,400 metres,
Darren Edward Clark,M,18.0,179.0,76.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,4 x 400 metres Relay,
Darren Edward Clark,M,23.0,179.0,76.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres,
Darren Edward Clark,M,23.0,179.0,76.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,4 x 400 metres Relay,
Frank Allan Clark,M,25.0,170.0,60.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,20 kilometres Walk,
Frank Allan Clark,M,25.0,170.0,60.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,50 kilometres Walk,
"Georgina ""Georgie"" Clarke",F,16.0,170.0,48.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"1,500 metres",
"Ronald William ""Ron"" Clarke",M,27.0,183.0,72.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"5,000 metres",
"Ronald William ""Ron"" Clarke",M,27.0,183.0,72.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"10,000 metres",Bronze
"Ronald William ""Ron"" Clarke",M,27.0,183.0,72.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Marathon,
"Ronald William ""Ron"" Clarke",M,31.0,183.0,72.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,"5,000 metres",
"Ronald William ""Ron"" Clarke",M,31.0,183.0,72.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,"10,000 metres",
"Judith Michell ""Jodie"" Clatworthy (-Housman)",F,16.0,168.0,53.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Individual Medley,
"Judith Michell ""Jodie"" Clatworthy (-Housman)",F,16.0,168.0,53.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,400 metres Individual Medley,
Derek J. Clayton,M,25.0,187.0,72.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,Marathon,
Derek J. Clayton,M,29.0,187.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,Marathon,
Paul Marcos Cleary,M,20.0,180.0,67.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"1,500 metres",
Brendan Cole,M,31.0,187.0,78.0,Australia,AUS,2012 Summer,2012,London,Athletics,400 metres Hurdles,
Brendan Cole,M,31.0,187.0,78.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 400 metres Relay,
Alva Merlin Colquhoun,F,18.0,169.0,61.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Freestyle Relay,Silver
"Christopher John ""Chris"" Commons",M,25.0,178.0,65.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Long Jump,
Tamsin Cook,F,17.0,170.0,61.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,400 metres Freestyle,
Tamsin Cook,F,17.0,170.0,61.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,800 metres Freestyle,
Tamsin Cook,F,17.0,170.0,61.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,Silver
"Anthony ""Tony"" Cook",M,28.0,183.0,68.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"5,000 metres",
"Anthony ""Tony"" Cook",M,28.0,183.0,68.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,"10,000 metres",
"Anthony ""Tony"" Cook",M,28.0,183.0,68.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Marathon,
Gloria Janet Cooke-Wigney,F,22.0,165.0,55.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,80 metres Hurdles,
Gloria Janet Cooke-Wigney,F,25.0,165.0,55.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,80 metres Hurdles,
Simon Coombs,M,20.0,184.0,72.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Individual Medley,
"Bradford Paul ""Brad"" Cooper",M,18.0,160.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Freestyle,Gold
"Bradford Paul ""Brad"" Cooper",M,18.0,160.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,"1,500 metres Freestyle",
"Bradford Paul ""Brad"" Cooper",M,18.0,160.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 200 metres Freestyle Relay,
"Bradford Paul ""Brad"" Cooper",M,18.0,160.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Backstroke,
"Bradford Paul ""Brad"" Cooper",M,18.0,160.0,72.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Medley Relay,
Lisa Corrigan,F,23.0,166.0,48.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,"1,500 metres",
Daniela Costian,F,27.0,182.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Discus Throw,Bronze
Daniela Costian,F,31.0,182.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,Discus Throw,
Daniela Costian,F,35.0,182.0,84.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Discus Throw,
Duane Jon Cousins,M,23.0,178.0,66.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,50 kilometres Walk,
Duane Jon Cousins,M,27.0,178.0,66.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,50 kilometres Walk,
Alicia Jayne Coutts,F,20.0,176.0,69.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Individual Medley,
