Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Abraham Assefa,M,23.0,165.0,51.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Gloria Asumnu,F,27.0,168.0,64.0,Nigeria,NGR,2012 Summer,2012,London,Athletics,100 meters,
Gloria Asumnu,F,31.0,168.0,64.0,Nigeria,NGR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Volodymyr Mykolaiovych Atamas,M,22.0,181.0,76.0,Soviet Union,URS,1972 Summer,1972,Munich,Athletics,100 meters,
Delphine Bertille Atangana Bodo,F,19.0,170.0,56.0,Cameroon,CMR,2004 Summer,2004,Athina,Athletics,100 meters,
Delphine Bertille Atangana Bodo,F,27.0,170.0,56.0,Cameroon,CMR,2012 Summer,2012,London,Athletics,100 meters,
Derrick Atkins,M,24.0,185.0,88.0,Bahamas,BAH,2008 Summer,2008,Beijing,Athletics,100 meters,
Derrick Atkins,M,28.0,185.0,88.0,Bahamas,BAH,2012 Summer,2012,London,Athletics,100 meters,
Henrico O. Atkins,M,22.0,173.0,60.0,Barbados,BAR,1988 Summer,1988,Seoul,Athletics,100 meters,
Henrico O. Atkins,M,25.0,173.0,60.0,Barbados,BAR,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Sidney James Montford ""Sid"" Atkinson",M,27.0,186.0,76.0,South Africa,RSA,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Charlene Maria Attard,F,21.0,167.0,60.0,Malta,MLT,2008 Summer,2008,Beijing,Athletics,100 meters,
Philip Mawuli  Attipoe,M,21.0,173.0,68.0,Ghana,GHA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Ingrid Auerswald-Lange (Brestrich-),F,22.0,168.0,58.0,East Germany,GDR,1980 Summer,1980,Moskva,Athletics,100 meters,Bronze
"Stephen John ""Steve"" Austin",M,29.0,174.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Gilbert Ren  Auvergne,M,22.0,163.0,64.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Olga Avalos-Appell,F,32.0,173.0,59.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
"Andrea ""Andri"" Avraam",F,25.0,165.0,50.0,Cyprus,CYP,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
"Andrea ""Andri"" Avraam",F,29.0,165.0,50.0,Cyprus,CYP,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Aggrey Sheroy Awori,M,21.0,188.0,77.0,Uganda,UGA,1960 Summer,1960,Roma,Athletics,100 meters,
Arif Axundov,M,23.0,187.0,70.0,Azerbaijan,AZE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Almaz Ayana Eba,F,24.0,166.0,47.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",Gold
Necdet Ayaz,M,26.0,172.0,61.0,Turkey,TUR,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Thomas Ayeko,M,20.0,168.0,58.0,Uganda,UGA,2012 Summer,2012,London,Athletics,"10,000 meters",
Athouhon Louise Aytotch,F,30.0,160.0,56.0,Cote d'Ivoire,CIV,2000 Summer,2000,Sydney,Athletics,100 meters,
Masoud Azizi,M,19.0,168.0,64.0,Afghanistan,AFG,2004 Summer,2004,Athina,Athletics,100 meters,
Masoud Azizi,M,23.0,168.0,64.0,Afghanistan,AFG,2008 Summer,2008,Beijing,Athletics,100 meters,
Masoud Azizi,M,27.0,168.0,64.0,Afghanistan,AFG,2012 Summer,2012,London,Athletics,100 meters,
Akbar Babakhanlou,M,25.0,168.0,60.0,Iran,IRI,1964 Summer,1964,Tokyo,Athletics,100 meters,
Mikhail Yordanov Bachvarov,M,24.0,174.0,73.0,Bulgaria,BUL,1960 Summer,1960,Roma,Athletics,100 meters,
Eric Natanael Backman,M,23.0,172.0,64.0,Sweden,SWE,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",
Rose-Aime Bacoul,F,32.0,160.0,56.0,France,FRA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Marie Flicite Bada,F,26.0,163.0,55.0,Benin,BEN,1988 Summer,1988,Seoul,Athletics,100 meters,
Anatoly Stepanovich Badrankov,M,31.0,178.0,64.0,Soviet Union,URS,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Nasria Baghdad-Azadj,F,28.0,167.0,49.0,Algeria,ALG,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Bai Xue,F,19.0,165.0,53.0,China,CHN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Odair Pericles dos Ramos Jess da Costa Baia,M,18.0,176.0,63.0,Sao Tome and Principe,STP,1996 Summer,1996,Atlanta,Athletics,100 meters,
Margaret Ann Bailes (Johnson-),F,17.0,170.0,65.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,
Aleen May Bailey,F,23.0,170.0,64.0,Jamaica,JAM,2004 Summer,2004,Athina,Athletics,100 meters,
Angela Bailey,F,22.0,157.0,56.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Angela Bailey,F,26.0,157.0,56.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,100 meters,
Daniel Everton Bailey,M,17.0,179.0,68.0,Antigua and Barbuda,ANT,2004 Summer,2004,Athina,Athletics,100 meters,
Daniel Everton Bailey,M,21.0,179.0,68.0,Antigua and Barbuda,ANT,2008 Summer,2008,Beijing,Athletics,100 meters,
Daniel Everton Bailey,M,25.0,179.0,68.0,Antigua and Barbuda,ANT,2012 Summer,2012,London,Athletics,100 meters,
Daniel Everton Bailey,M,29.0,179.0,68.0,Antigua and Barbuda,ANT,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Donovan Bailey,M,28.0,183.0,82.0,Canada,CAN,1996 Summer,1996,Atlanta,Athletics,100 meters,Gold
Donovan Bailey,M,32.0,183.0,82.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics,100 meters,
Jade Latoya Bailey,F,25.0,183.0,70.0,Barbados,BAR,2008 Summer,2008,Beijing,Athletics,100 meters,
Marjorie Evalena Bailey (Turner-),F,28.0,170.0,61.0,Canada,CAN,1976 Summer,1976,Montreal,Athletics,100 meters,
Emmanuel McDonald Bailey,M,27.0,180.0,65.0,Great Britain,GBR,1948 Summer,1948,London,Athletics,100 meters,
Emmanuel McDonald Bailey,M,31.0,180.0,65.0,Great Britain,GBR,1952 Summer,1952,Helsinki,Athletics,100 meters,Bronze
Ryan Bailey,M,23.0,193.0,82.0,United States,USA,2012 Summer,2012,London,Athletics,100 meters,
Inoke Ducia Bainimoli,M,25.0,183.0,70.0,Fiji,FIJ,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Mohamed Ridjali Bakar,M,23.0,170.0,60.0,Comoros,COM,1996 Summer,1996,Atlanta,Athletics,100 meters,
Walter Thane Baker,M,25.0,183.0,72.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,100 meters,Silver
Piotr Balcerzak,M,25.0,175.0,68.0,Poland,POL,2000 Summer,2000,Sydney,Athletics,100 meters,
Stefano Baldini,M,25.0,176.0,62.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
tienne Marcel Bally,M,25.0,170.0,62.0,France,FRA,1948 Summer,1948,London,Athletics,100 meters,
tienne Marcel Bally,M,29.0,170.0,62.0,France,FRA,1952 Summer,1952,Helsinki,Athletics,100 meters,
Gyrgyi Balogh-Szomov,F,20.0,170.0,50.0,Hungary,HUN,1968 Summer,1968,Mexico City,Athletics,100 meters,
Yuliya Vladimirovna Balykina,F,28.0,165.0,60.0,Belarus,BLR,2012 Summer,2012,London,Athletics,100 meters,
Clicien Alexandre Roger Bambuck,M,18.0,180.0,75.0,France,FRA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Clicien Alexandre Roger Bambuck,M,22.0,180.0,75.0,France,FRA,1968 Summer,1968,Mexico City,Athletics,100 meters,
Hawanatu Bangura,F,16.0,142.0,52.0,Sierra Leone,SLE,2004 Summer,2004,Athina,Athletics,100 meters,
Kelly-Ann Kaylene Baptiste,F,21.0,167.0,54.0,Trinidad and Tobago,TTO,2008 Summer,2008,Beijing,Athletics,100 meters,
Kelly-Ann Kaylene Baptiste,F,25.0,167.0,54.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,
Kelly-Ann Kaylene Baptiste,F,29.0,167.0,54.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Michelle Baptiste (-Liburd),F,18.0,170.0,65.0,Saint Lucia,LCA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Andrei Baraba,M,26.0,179.0,65.0,Romania,ROU,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Issi Israel Baran,M,24.0,180.0,69.5,Finland,FIN,1952 Summer,1952,Helsinki,Athletics,100 meters,
Max Barandun,M,21.0,174.0,70.0,Switzerland,SUI,1964 Summer,1964,Tokyo,Athletics,100 meters,
Zakariah Barie,M,27.0,174.0,56.0,Tanzania,TAN,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Zakariah Barie,M,31.0,174.0,56.0,Tanzania,TAN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Umberto Barozzi,M,26.0,175.0,75.0,Italy,ITA,1908 Summer,1908,London,Athletics,100 meters,
"Bradley N. ""Brad"" Barquist",M,28.0,183.0,62.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Marcos Barreto Luis,M,28.0,177.0,63.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Jos Eduardo Barrientos Schweyer,M,24.0,181.0,70.0,Cuba,CUB,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Arturo Barrios Flores,M,24.0,174.0,60.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Arturo Barrios Flores,M,28.0,174.0,60.0,Mexico,MEX,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Lus Filipe Palma Barroso,M,18.0,170.0,64.0,Portugal,POR,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Selina ""Sally"" Barsosio",F,18.0,165.0,46.0,Kenya,KEN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
"Selina ""Sally"" Barsosio",F,22.0,165.0,46.0,Kenya,KEN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
"Selina ""Sally"" Barsosio",F,26.0,165.0,46.0,Kenya,KEN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Leonid Volodymyrovych Barteniev,M,23.0,174.0,70.0,Soviet Union,URS,1956 Summer,1956,Melbourne,Athletics,100 meters,
Erzsbet Bartos-Heldt,F,23.0,162.0,52.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics,100 meters,
John Lavers Bartram,M,23.0,173.0,68.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 meters,
Alberto Barucco,M,22.0,176.0,66.0,Argentina,ARG,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Jeremy Bascom,M,28.0,170.0,73.0,Guyana,GUY,2012 Summer,2012,London,Athletics,100 meters,
Valma Bass,F,26.0,168.0,65.0,Saint Kitts and Nevis,SKN,2000 Summer,2000,Sydney,Athletics,100 meters,
Werner Alfons Bastians,M,19.0,178.0,74.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,
Joseph Batangdon,M,22.0,176.0,74.0,Cameroon,CMR,2000 Summer,2000,Sydney,Athletics,100 meters,
Sandjema Batouli,F,18.0,165.0,60.0,Comoros,COM,2000 Summer,2000,Sydney,Athletics,100 meters,
Fita Bayissa,M,19.0,173.0,52.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Selim Bayrak,M,20.0,165.0,50.0,Turkey,TUR,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Lorne Dorcas Bazolo,F,29.0,170.0,60.0,Congo (Brazzaville),CGO,2012 Summer,2012,London,Athletics,100 meters,
Lorne Dorcas Bazolo,F,33.0,170.0,60.0,Portugal,POR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
DeVon D. Bean,M,20.0,175.0,70.0,Bermuda,BER,1996 Summer,1996,Atlanta,Athletics,100 meters,
"Walter ""Wally"" Beavers",M,24.0,167.0,59.0,Great Britain,GBR,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",
Laureen E. Beckles,F,21.0,160.0,52.0,France,FRA,1980 Summer,1980,Moskva,Athletics,100 meters,
Flix Bcquer Lastra,M,21.0,178.0,72.0,Mexico,MEX,1968 Summer,1968,Mexico City,Athletics,100 meters,
Seghir Beddari,M,26.0,166.0,53.0,France,FRA,1928 Summer,1928,Amsterdam,Athletics,"10,000 meters",
"David Colin ""Dave"" Bedford",M,22.0,183.0,66.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Amy Yoder Begley,F,30.0,163.0,51.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Abdellah Bhar,M,33.0,171.0,58.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Lina Bejjani,F,16.0,167.0,55.0,Lebanon,LIB,2000 Summer,2000,Sydney,Athletics,100 meters,
Kenenisa Bekele Beyecha,M,22.0,165.0,56.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 meters",Gold
Kenenisa Bekele Beyecha,M,26.0,165.0,56.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 meters",Gold
Kenenisa Bekele Beyecha,M,30.0,165.0,56.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 meters",
Tariku Bekele Beyecha,M,25.0,173.0,65.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"10,000 meters",Bronze
Maria Belimpasaki,F,21.0,175.0,64.0,Greece,GRE,2012 Summer,2012,London,Athletics,100 meters,
Olga Vladimirovna Belkina,F,21.0,173.0,58.0,Russia,RUS,2012 Summer,2012,London,Athletics,100 meters,
"Florence Isabel ""Jane"" Bell (-Walker, -Doane)",F,17.0,169.0,58.0,Canada,CAN,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Ameerah Anakaona Bello,F,24.0,165.0,54.0,United States Virgin Islands,ISV,2000 Summer,2000,Sydney,Athletics,100 meters,
Frank Vern Belote,M,28.0,172.0,69.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,
Rhadi Ben Abdesselam,M,31.0,180.0,65.0,Morocco,MAR,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Abdullah Ben Sad,M,23.0,165.0,55.0,France,FRA,1948 Summer,1948,London,Athletics,"10,000 meters",
Virgen Benavides Muoz,F,33.0,162.0,54.0,Cuba,CUB,2008 Summer,2008,Beijing,Athletics,100 meters,
"Serge Bengono, II",M,23.0,176.0,72.0,Cameroon,CMR,2000 Summer,2000,Sydney,Athletics,100 meters,
Rubn Antonio Bentez,M,23.0,174.0,68.0,El Salvador,ESA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Francesco Bennici,M,20.0,171.0,50.0,Italy,ITA,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Pl Sverre Benum,M,29.0,179.0,67.0,Norway,NOR,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Esi Benyarku,F,23.0,168.0,55.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics,100 meters,
Gian Nicola Berardi,M,25.0,178.0,72.0,San Marino,SMR,2004 Summer,2004,Athina,Athletics,100 meters,
Eero Edvin Berg,M,26.0,167.0,58.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,"10,000 meters",Bronze
Andreas Berger,M,27.0,174.0,78.0,Austria,AUT,1988 Summer,1988,Seoul,Athletics,100 meters,
Andreas Berger,M,31.0,174.0,78.0,Austria,AUT,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Christiaan David ""Chris"" Berger",M,21.0,183.0,77.0,Netherlands,NED,1932 Summer,1932,Los Angeles,Athletics,100 meters,
"Christiaan David ""Chris"" Berger",M,25.0,183.0,77.0,Netherlands,NED,1936 Summer,1936,Berlin,Athletics,100 meters,
Sad Brioui,M,25.0,171.0,57.0,Morocco,MAR,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Noel Berkeley,M,27.0,168.0,59.0,Ireland,IRL,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Nataliya Berkut,F,29.0,172.0,53.0,Ukraine,UKR,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Hctor Berra,M,22.0,182.0,83.0,Argentina,ARG,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Rachid Berradi,M,25.0,175.0,60.0,Italy,ITA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Stephanie Berto (-Berkun),F,15.0,161.0,55.0,Canada,CAN,1968 Summer,1968,Mexico City,Athletics,100 meters,
Nadezhda Viktorovna Besfamilnaya,F,25.0,166.0,55.0,Soviet Union,URS,1976 Summer,1976,Montreal,Athletics,100 meters,
Gilbert Bessi,M,30.0,182.0,94.0,Monaco,MON,1988 Summer,1988,Seoul,Athletics,100 meters,
Jahvid Andre Best,M,27.0,178.0,90.0,Saint Lucia,LCA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Giuseppe Beviacqua,M,21.0,160.0,49.0,Italy,ITA,1936 Summer,1936,Berlin,Athletics,"10,000 meters",
Sisay Bezabeh,M,23.0,171.0,55.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Carlos Antonio Bianchi Lutti,M,21.0,183.0,78.0,Argentina,ARG,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Andr Bicaba,M,27.0,170.0,67.0,Burkina Faso,BUR,1972 Summer,1972,Munich,Athletics,100 meters,
Bruce Emery Bickford,M,31.0,180.0,60.0,United States,USA,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Klaus-Dieter Bieler,M,27.0,184.0,77.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,
"Johanna Catharina Antonia ""Joke"" Bijleveld (-Belcker)",F,24.0,175.0,61.0,Netherlands,NED,1964 Summer,1964,Tokyo,Athletics,100 meters,
Worku Bikila,M,28.0,175.0,59.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Lyudmila Marsovna Biktasheva,F,26.0,153.0,41.0,Russia,RUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Laurence Bily (-Camara),F,25.0,168.0,58.0,France,FRA,1988 Summer,1988,Seoul,Athletics,100 meters,
Laurence Bily (-Camara),F,29.0,168.0,58.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,100 meters,
Zain-ud-Din bin Abdul Wahab,M,24.0,170.0,59.0,Malaysia,MAS,1972 Summer,1972,Munich,Athletics,100 meters,
Wilfried Bingangoye,M,19.0,172.0,80.0,Gabon,GAB,2004 Summer,2004,Athina,Athletics,100 meters,
Wilfried Bingangoye,M,23.0,172.0,80.0,Gabon,GAB,2008 Summer,2008,Beijing,Athletics,100 meters,
Wilfried Bingangoye,M,27.0,172.0,80.0,Gabon,GAB,2012 Summer,2012,London,Athletics,100 meters,
Wilfried Bingangoye,M,31.0,172.0,80.0,Gabon,GAB,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Khamica Bingham,F,22.0,160.0,61.0,Canada,CAN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Stephen John ""Steve"" Binns",M,28.0,170.0,57.0,Great Britain,GBR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Sosthenes Bitok,M,27.0,188.0,68.0,Kenya,KEN,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
smundur Bjarnason,M,25.0,181.0,71.0,Iceland,ISL,1952 Summer,1952,Helsinki,Athletics,100 meters,
Garry Brian Bjorklund,M,25.0,177.0,66.0,United States,USA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 meters,
Yohan Blake,M,22.0,180.0,80.0,Jamaica,JAM,2012 Summer,2012,London,Athletics,100 meters,Silver
Yohan Blake,M,26.0,180.0,80.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Harriet Claiborne Bland (-Green),F,21.0,163.0,50.0,United States,USA,1936 Summer,1936,Berlin,Athletics,100 meters,
"Francina Elsje ""Fanny"" Blankers-Koen",F,30.0,175.0,63.0,Netherlands,NED,1948 Summer,1948,London,Athletics,100 meters,Gold
"Francina Elsje ""Fanny"" Blankers-Koen",F,34.0,175.0,63.0,Netherlands,NED,1952 Summer,1952,Helsinki,Athletics,100 meters,
Julia Helen Bleasdale,F,30.0,167.0,46.0,Great Britain,GBR,2012 Summer,2012,London,Athletics,"10,000 meters",
Keston Bledman,M,24.0,180.0,88.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,
Keston Bledman,M,28.0,180.0,88.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Martina Blos (-Schemmel, -Pfller)",F,19.0,169.0,57.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics,100 meters,
Olga Yevgenyevna Bludova-Safronova,F,20.0,171.0,62.0,Kazakhstan,KAZ,2012 Summer,2012,London,Athletics,100 meters,
Olga Yevgenyevna Bludova-Safronova,F,24.0,171.0,62.0,Kazakhstan,KAZ,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Marc Blume,M,22.0,180.0,68.0,Germany,GER,1996 Summer,1996,Atlanta,Athletics,100 meters,
Marc Blume,M,26.0,180.0,68.0,Germany,GER,2000 Summer,2000,Sydney,Athletics,100 meters,
Christiana A. Boateng,F,21.0,163.0,53.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Yelena Bobrovskaya,F,29.0,174.0,64.0,Kyrgyzstan,KGZ,2004 Summer,2004,Athina,Athletics,100 meters,
Nataliya Valeryevna Bochina,F,18.0,173.0,55.0,Soviet Union,URS,1980 Summer,1980,Moskva,Athletics,100 meters,
Elbieta Bocian (Wagner-),F,21.0,166.0,63.0,Poland,POL,1952 Summer,1952,Helsinki,Athletics,100 meters,
Solomon Bockarie-Bayoh,M,29.0,171.0,72.0,Netherlands,NED,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Ayoub Bodaghi,M,28.0,170.0,73.0,Iran,IRI,1976 Summer,1976,Montreal,Athletics,100 meters,
Olajumoke Bodunrin,F,23.0,152.0,44.0,Nigeria,NGR,1968 Summer,1968,Mexico City,Athletics,100 meters,
Robert Bogey,M,24.0,173.0,57.0,France,FRA,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Galina Yevgenyevna Bogomolova,F,22.0,163.0,46.0,Russia,RUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Galina Yevgenyevna Bogomolova,F,26.0,163.0,46.0,Russia,RUS,2004 Summer,2004,Athina,Athletics,"10,000 meters",
"Olga Mikhaylovna Bogoslovskaya (Naumkina-, -Guberniyeva, -Vasilyeva)",F,28.0,166.0,54.0,Unified Team,EUN,1992 Summer,1992,Barcelona,Athletics,100 meters,
Jaroslav Bohat (-Pavelka),M,25.0,170.0,64.0,Czechoslovakia,TCH,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Ludk Bohman,M,25.0,176.0,71.0,Czechoslovakia,TCH,1972 Summer,1972,Munich,Athletics,100 meters,
Sheku Boima,M,27.0,180.0,62.0,Sierra Leone,SLE,1980 Summer,1980,Moskva,Athletics,100 meters,
Jeanette Bolden,F,24.0,174.0,65.0,United States,USA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Ato Jabari Boldon,M,18.0,176.0,75.0,Trinidad and Tobago,TTO,1992 Summer,1992,Barcelona,Athletics,100 meters,
Ato Jabari Boldon,M,22.0,176.0,75.0,Trinidad and Tobago,TTO,1996 Summer,1996,Atlanta,Athletics,100 meters,Bronze
Ato Jabari Boldon,M,26.0,176.0,75.0,Trinidad and Tobago,TTO,2000 Summer,2000,Sydney,Athletics,100 meters,Silver
Ato Jabari Boldon,M,30.0,176.0,75.0,Trinidad and Tobago,TTO,2004 Summer,2004,Athina,Athletics,100 meters,
Maloni Bole,M,19.0,180.0,78.0,Fiji,FIJ,1988 Summer,1988,Seoul,Athletics,100 meters,
Carmela Bolivr Ros,F,23.0,157.0,53.0,Peru,PER,1980 Summer,1980,Moskva,Athletics,100 meters,
Pyotr Grogoryevich Bolotnikov,M,26.0,173.0,64.0,Soviet Union,URS,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Pyotr Grogoryevich Bolotnikov,M,30.0,173.0,64.0,Soviet Union,URS,1960 Summer,1960,Roma,Athletics,"10,000 meters",Gold
Pyotr Grogoryevich Bolotnikov,M,34.0,173.0,64.0,Soviet Union,URS,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Usain St. Leo Bolt,M,21.0,196.0,95.0,Jamaica,JAM,2008 Summer,2008,Beijing,Athletics,100 meters,Gold
Usain St. Leo Bolt,M,25.0,196.0,95.0,Jamaica,JAM,2012 Summer,2012,London,Athletics,100 meters,Gold
Usain St. Leo Bolt,M,29.0,196.0,95.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,Gold
Hans-Jrgen Bombach,M,27.0,183.0,75.0,East Germany,GDR,1972 Summer,1972,Munich,Athletics,100 meters,
Roland Bombardella,M,19.0,177.0,70.0,Luxembourg,LUX,1976 Summer,1976,Montreal,Athletics,100 meters,
Yvette Bonapart,F,23.0,169.0,65.0,Suriname,SUR,1988 Summer,1988,Seoul,Athletics,100 meters,
Clive Bonas Simmons,M,23.0,170.0,64.0,Venezuela,VEN,1956 Summer,1956,Melbourne,Athletics,100 meters,
Olga Petrovna Bondarenko (Krentser-),F,28.0,154.0,42.0,Soviet Union,URS,1988 Summer,1988,Seoul,Athletics,"10,000 meters",Gold
Olga Petrovna Bondarenko (Krentser-),F,32.0,154.0,42.0,Unified Team,EUN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Mario Bonello,M,22.0,180.0,76.0,Malta,MLT,1996 Summer,1996,Atlanta,Athletics,100 meters,
Mario Bonello,M,26.0,180.0,76.0,Malta,MLT,2000 Summer,2000,Sydney,Athletics,100 meters,
Jailto dos Santos Bonfim,M,24.0,185.0,78.0,Brazil,BRA,1988 Summer,1988,Seoul,Athletics,100 meters,
Ren Joseph Bonino,M,22.0,176.0,70.0,France,FRA,1952 Summer,1952,Helsinki,Athletics,100 meters,
Ren Joseph Bonino,M,26.0,176.0,70.0,France,FRA,1956 Summer,1956,Melbourne,Athletics,100 meters,
Gerardo (Gerhard-) Bnnhoff Koch,M,22.0,169.0,58.0,Argentina,ARG,1948 Summer,1948,London,Athletics,100 meters,
Verne Hobson Booth,M,25.0,185.0,68.0,United States,USA,1924 Summer,1924,Paris,Athletics,"10,000 meters",
Secundino Borabota Epacua,M,27.0,172.0,71.0,Equatorial Guinea,GEQ,1988 Summer,1988,Seoul,Athletics,100 meters,
Erich Borchmeyer,M,31.0,178.0,81.0,Germany,GER,1936 Summer,1936,Berlin,Athletics,100 meters,
Diane Borg,F,21.0,162.0,60.0,Malta,MLT,2012 Summer,2012,London,Athletics,100 meters,
Manuel Francisco Borrega Mena,M,26.0,173.0,68.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics,100 meters,
Zandra Patricia Borrero Daz,F,23.0,170.0,65.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,100 meters,
